slurm_task_id,trial_id,relative_update,cross_counter
114,488,1697,1
114,520,7918,1
114,527,4380,1
114,538,218,1
114,539,6594,1
114,550,4035,1
114,554,2552,1
114,605,6347,1
114,760,8715,1
114,873,8380,1
114,879,6641,1
114,903,1268,1
114,921,8227,1
114,968,633,1
115,13,3489,1
115,80,5766,1
115,141,7819,1
115,157,8500,1
115,185,3782,1
115,191,2287,1
115,257,4736,1
115,281,4843,1
115,289,7688,1
115,289,255,2
115,325,2264,1
115,347,6403,1
115,416,3108,1
115,433,2803,1
115,466,6674,1
115,470,1796,1
115,487,7268,1
115,613,182,1
115,795,2533,1
115,833,3419,1
115,833,394,2
115,849,1140,1
115,946,4667,1
115,969,2763,1
116,13,8790,1
116,43,2362,1
116,62,2670,1
116,129,5784,1
116,129,313,2
116,240,6409,1
116,252,5258,1
116,300,2514,1
116,342,7383,1
116,345,4731,1
116,345,638,2
116,373,6389,1
116,408,5166,1
116,427,293,1
116,427,458,2
116,427,303,3
116,450,2409,1
116,549,3123,1
116,550,1224,1
116,550,195,2
116,560,6767,1
116,568,6662,1
116,656,6616,1
116,753,1399,1
116,757,3143,1
116,815,6217,1
116,819,320,1
116,822,2088,1
116,882,2718,1
116,949,4876,1
116,953,5127,1
117,5,7262,1
117,22,2706,1
117,65,7495,1
117,110,2624,1
117,131,2012,1
117,186,3667,1
117,244,3981,1
117,286,419,1
117,347,4374,1
117,347,373,2
117,377,8209,1
117,406,4327,1
117,406,601,2
117,546,5747,1
117,546,668,2
117,547,6652,1
117,588,3698,1
117,588,334,2
117,595,5564,1
117,632,4929,1
117,642,8368,1
117,645,4644,1
117,708,2768,1
117,714,2324,1
117,766,9455,1
117,794,9390,1
117,804,4456,1
117,813,1729,1
117,824,2881,1
117,928,5259,1
117,938,8551,1
117,983,5314,1
118,3,5343,1
118,3,212,2
118,63,8897,1
118,63,538,2
118,142,6625,1
118,142,315,2
118,183,4983,1
118,195,628,1
118,329,534,1
118,352,6536,1
118,358,1115,1
118,400,5656,1
118,413,724,1
118,487,2519,1
118,510,3289,1
118,519,8825,1
118,528,4326,1
118,546,1452,1
118,599,5034,1
118,612,8505,1
118,678,2502,1
118,714,7478,1
118,714,141,2
118,734,8693,1
118,742,6291,1
118,748,10000,1
118,838,3167,1
118,881,8210,1
118,890,4157,1
118,923,7867,1
118,955,5736,1
118,956,1880,1
118,958,2924,1
118,969,9056,1
118,991,2305,1
119,34,1460,1
119,55,2618,1
119,75,728,1
119,75,446,2
119,89,8789,1
119,112,2910,1
119,117,2700,1
119,142,3541,1
119,160,7664,1
119,227,4404,1
119,228,4195,1
119,262,7571,1
119,266,9802,1
119,273,9852,1
119,324,1903,1
119,331,3730,1
119,348,6957,1
119,348,530,2
119,447,3801,1
119,450,9515,1
119,485,4544,1
119,496,8262,1
119,604,2424,1
119,625,7687,1
119,652,4909,1
119,661,3275,1
119,663,5512,1
119,740,7650,1
119,751,7528,1
119,802,6619,1
119,873,7635,1
119,881,2559,1
119,889,2856,1
119,906,1056,1
119,976,2856,1
120,31,3484,1
120,86,6053,1
120,99,8462,1
120,113,7012,1
120,151,4571,1
120,151,370,2
120,151,369,3
120,151,614,4
120,151,234,5
120,155,7993,1
120,199,8624,1
120,247,5933,1
120,247,269,2
120,293,5970,1
120,316,3525,1
120,344,1400,1
120,344,349,2
120,359,4063,1
120,415,2839,1
120,427,5617,1
120,428,2653,1
120,446,7416,1
120,461,1248,1
120,464,4949,1
120,494,475,1
120,520,3732,1
120,520,261,2
120,520,429,3
120,530,5920,1
120,568,3024,1
120,588,9896,1
120,601,3101,1
120,648,5104,1
120,746,4760,1
120,785,9963,1
120,823,8115,1
120,825,4328,1
120,843,8113,1
120,879,2983,1
120,882,6603,1
120,885,5622,1
120,990,8598,1
120,993,1023,1
120,993,518,2
121,1,3261,1
121,4,8358,1
121,41,3704,1
121,80,3443,1
121,171,1081,1
121,234,9414,1
121,273,7575,1
121,319,6582,1
121,332,3148,1
121,352,7580,1
121,475,4483,1
121,495,5223,1
121,538,384,1
121,552,6866,1
121,747,9697,1
121,783,8919,1
121,799,8575,1
121,852,2472,1
121,893,8161,1
121,897,5416,1
121,942,9419,1
121,947,3473,1
121,955,3688,1
121,960,1748,1
121,984,697,1
122,59,63,1
122,112,8162,1
122,233,2796,1
122,253,6044,1
122,261,3446,1
122,261,381,2
122,270,5615,1
122,270,438,2
122,282,1953,1
122,293,3310,1
122,302,1951,1
122,320,8306,1
122,323,5739,1
122,350,2051,1
122,385,4158,1
122,423,2730,1
122,467,907,1
122,472,5149,1
122,497,2097,1
122,508,230,1
122,556,1770,1
122,590,1224,1
122,591,2431,1
122,591,561,2
122,591,420,3
122,634,6933,1
122,655,3332,1
122,679,6260,1
122,750,4388,1
122,858,1686,1
122,931,8738,1
123,21,887,1
123,22,166,1
123,81,8870,1
123,106,1146,1
123,126,2300,1
123,177,6724,1
123,177,231,2
123,240,330,1
123,272,1050,1
123,336,5161,1
123,450,3290,1
123,541,5563,1
123,582,4239,1
123,589,2203,1
123,590,7636,1
123,659,4989,1
123,759,4371,1
123,759,396,2
123,769,9782,1
123,807,9392,1
123,939,8880,1
123,976,6092,1
123,984,7080,1
123,984,309,2
123,984,411,3
123,987,6356,1
124,16,2983,1
124,38,1475,1
124,97,9572,1
124,116,1159,1
124,122,7552,1
124,184,5253,1
124,184,557,2
124,305,4877,1
124,331,2591,1
124,331,375,2
124,391,6391,1
124,391,209,2
124,392,8433,1
124,426,4352,1
124,488,8190,1
124,527,7382,1
124,561,8631,1
124,585,7160,1
124,589,584,1
124,618,5462,1
124,652,9570,1
124,670,550,1
124,700,9718,1
124,705,157,1
124,778,2988,1
124,781,4384,1
124,785,3658,1
124,790,8355,1
124,790,269,2
124,815,5640,1
124,825,6333,1
124,889,3972,1
124,956,5614,1
125,2,6716,1
125,70,6403,1
125,70,513,2
125,76,5497,1
125,76,560,2
125,233,5086,1
125,236,9505,1
125,236,174,2
125,236,226,3
125,318,8828,1
125,324,2406,1
125,398,1318,1
125,432,7564,1
125,504,899,1
125,522,3172,1
125,663,7248,1
125,664,2585,1
125,817,6500,1
125,854,4894,1
125,860,2290,1
125,894,5606,1
126,16,5131,1
126,29,8861,1
126,30,9618,1
126,90,5455,1
126,105,6300,1
126,152,6510,1
126,160,2026,1
126,182,9912,1
126,259,6844,1
126,295,7613,1
126,306,9522,1
126,337,7279,1
126,478,5032,1
126,478,416,2
126,489,2899,1
126,489,365,2
126,541,965,1
126,603,5371,1
126,603,326,2
126,617,3536,1
126,617,355,2
126,642,394,1
126,675,9869,1
126,735,3290,1
126,801,2552,1
126,812,7144,1
126,816,1122,1
126,837,1052,1
126,930,7572,1
126,952,5383,1
126,976,5222,1
127,7,9524,1
127,11,2936,1
127,78,8786,1
127,232,387,1
127,238,2713,1
127,250,7417,1
127,321,6695,1
127,350,3806,1
127,445,3439,1
127,447,2845,1
127,589,1763,1
127,605,2543,1
127,627,3388,1
127,644,4035,1
127,665,5784,1
127,675,568,1
127,675,574,2
127,675,231,3
127,681,8930,1
127,709,4093,1
127,746,4650,1
127,779,9428,1
127,801,5644,1
127,837,6398,1
127,879,6034,1
127,894,7931,1
127,941,8048,1
127,942,3393,1
127,942,263,2
127,942,541,3
127,942,446,4
127,959,2220,1
127,959,304,2
127,976,9251,1
128,112,2887,1
128,117,6896,1
128,149,1981,1
128,168,7240,1
128,168,345,2
128,251,1110,1
128,300,4690,1
128,327,2914,1
128,346,2977,1
128,405,8306,1
128,423,8020,1
128,511,7236,1
128,511,551,2
128,620,5976,1
128,648,1320,1
128,686,6370,1
128,800,8109,1
128,870,1449,1
128,870,376,2
128,908,4564,1
128,966,4637,1
128,966,305,2
128,999,5781,1
128,999,417,2
129,13,7558,1
129,68,5806,1
129,69,5684,1
129,126,750,1
129,141,8736,1
129,148,9030,1
129,152,8916,1
129,185,8169,1
129,241,5097,1
129,273,7902,1
129,284,4603,1
129,284,353,2
129,306,5435,1
129,335,9073,1
129,335,595,2
129,352,177,1
129,386,7072,1
129,405,6846,1
129,420,8750,1
129,475,7039,1
129,523,4070,1
129,568,1926,1
129,575,5533,1
129,616,752,1
129,704,1272,1
129,709,1862,1
129,709,415,2
129,727,6202,1
129,770,9102,1
129,774,7277,1
129,778,8137,1
129,778,564,2
129,793,9765,1
129,829,7884,1
129,829,333,2
129,831,3709,1
129,905,5577,1
129,936,7351,1
129,995,2221,1
129,995,583,2
129,995,572,3
130,39,9567,1
130,60,2578,1
130,76,275,1
130,82,1463,1
130,101,5351,1
130,101,235,2
130,186,4270,1
130,187,4783,1
130,213,6010,1
130,215,2379,1
130,265,3806,1
130,265,5696,2
130,301,2367,1
130,322,7101,1
130,328,8779,1
130,356,7726,1
130,484,7172,1
130,493,4203,1
130,532,95,1
130,544,8502,1
130,548,3623,1
130,571,432,1
130,615,6837,1
130,638,6545,1
130,640,7982,1
130,662,1633,1
130,667,3890,1
130,667,380,2
130,735,8169,1
130,807,6619,1
130,898,3533,1
130,935,9034,1
130,986,6974,1
131,65,4982,1
131,120,7617,1
131,120,434,2
131,151,2315,1
131,162,5168,1
131,162,435,2
131,202,7184,1
131,202,289,2
131,202,470,3
131,215,3583,1
131,277,9087,1
131,289,4818,1
131,296,9525,1
131,300,5059,1
131,393,7857,1
131,399,3823,1
131,423,9884,1
131,449,377,1
131,586,1711,1
131,586,309,2
131,618,4838,1
131,671,7021,1
131,671,530,2
131,712,9683,1
131,717,9948,1
131,731,617,1
131,797,3209,1
131,860,1925,1
131,872,6795,1
132,3,4098,1
132,3,269,2
132,4,3727,1
132,86,6151,1
132,111,1941,1
132,158,3760,1
132,191,2561,1
132,209,5434,1
132,294,6160,1
132,298,625,1
132,332,6698,1
132,351,2147,1
132,473,5832,1
132,473,381,2
132,477,4145,1
132,505,4443,1
132,532,907,1
132,646,3822,1
132,646,333,2
132,651,7611,1
132,745,6953,1
132,745,504,2
132,751,8226,1
132,785,1299,1
132,785,481,2
132,821,5911,1
132,866,9883,1
132,892,1428,1
132,904,715,1
132,916,6353,1
133,77,8496,1
133,77,262,2
133,108,9116,1
133,118,6637,1
133,138,5263,1
133,170,6570,1
133,182,141,1
133,220,8660,1
133,259,7463,1
133,260,6592,1
133,269,5507,1
133,274,8412,1
133,312,3776,1
133,372,4265,1
133,377,2459,1
133,404,6430,1
133,405,2056,1
133,405,2714,2
133,475,8030,1
133,512,4458,1
133,667,3071,1
133,728,8554,1
133,828,8428,1
133,837,2788,1
133,837,2469,2
133,838,448,1
133,850,8883,1
133,915,6082,1
133,954,9144,1
134,81,2760,1
134,98,2076,1
134,139,5608,1
134,235,5895,1
134,291,4299,1
134,315,3880,1
134,342,7208,1
134,483,398,1
134,548,743,1
134,548,493,2
134,556,3700,1
134,617,7885,1
134,642,9818,1
134,670,1697,1
134,670,359,2
134,700,2648,1
134,781,3319,1
134,823,161,1
134,823,193,2
134,840,2595,1
134,880,5154,1
134,905,8260,1
135,33,4876,1
135,49,8320,1
135,101,1341,1
135,176,1696,1
135,176,435,2
135,258,5125,1
135,262,9068,1
135,270,5782,1
135,328,1614,1
135,363,9812,1
135,411,8452,1
135,487,843,1
135,610,1156,1
135,619,1342,1
135,660,1567,1
135,701,3915,1
135,702,2964,1
135,705,393,1
135,732,6862,1
135,735,4605,1
135,755,7581,1
135,792,1599,1
135,838,1658,1
135,859,7163,1
135,870,6666,1
135,876,2247,1
135,902,9067,1
135,980,5187,1
135,991,1917,1
136,67,4070,1
136,101,6082,1
136,115,8888,1
136,192,407,1
136,220,4619,1
136,221,5663,1
136,221,528,2
136,278,5700,1
136,312,8381,1
136,330,2840,1
136,359,5046,1
136,398,271,1
136,509,9097,1
136,509,237,2
136,517,2949,1
136,527,2995,1
136,555,9703,1
136,597,3153,1
136,629,3547,1
136,641,6270,1
136,724,3365,1
136,741,471,1
136,785,8835,1
136,827,4896,1
136,849,7361,1
136,857,3084,1
136,862,2317,1
136,906,1083,1
136,910,9860,1
136,914,5131,1
136,914,767,2
136,955,8947,1
136,958,4204,1
137,19,2364,1
137,45,2444,1
137,99,1373,1
137,106,5248,1
137,288,3485,1
137,301,2268,1
137,304,1959,1
137,304,4460,2
137,308,9361,1
137,360,2318,1
137,363,4987,1
137,375,4460,1
137,404,2622,1
137,404,281,2
137,480,9818,1
137,522,6390,1
137,524,360,1
137,573,6887,1
137,629,6117,1
137,630,1471,1
137,636,3773,1
137,651,9026,1
137,654,2528,1
137,659,3567,1
137,659,180,2
137,662,2114,1
137,684,8711,1
137,736,2561,1
137,748,313,1
137,783,1191,1
137,875,5578,1
137,915,6435,1
137,915,498,2
138,5,1585,1
138,22,6180,1
138,22,657,2
138,30,9972,1
138,32,526,1
138,114,3400,1
138,160,7876,1
138,163,7798,1
138,169,7975,1
138,188,3162,1
138,188,268,2
138,262,4970,1
138,296,2382,1
138,311,5618,1
138,354,2400,1
138,431,3561,1
138,453,4169,1
138,487,4266,1
138,550,8507,1
138,564,6952,1
138,564,214,2
138,581,1445,1
138,581,507,2
138,612,6267,1
138,708,5814,1
138,723,7719,1
138,740,216,1
138,798,6244,1
138,857,8722,1
138,865,7001,1
139,36,2326,1
139,62,6382,1
139,118,2144,1
139,142,6003,1
139,230,293,1
139,232,9563,1
139,335,1349,1
139,353,144,1
139,373,3785,1
139,373,616,2
139,408,6366,1
139,426,8627,1
139,426,487,2
139,426,329,3
139,444,3229,1
139,535,7279,1
139,538,2152,1
139,544,8197,1
139,585,6013,1
139,607,2150,1
139,616,1524,1
139,626,6251,1
139,664,4727,1
139,683,4745,1
139,690,6162,1
139,690,404,2
139,744,3762,1
139,768,2762,1
139,810,4724,1
139,810,414,2
139,826,6456,1
139,923,5522,1
139,939,7671,1
139,961,8650,1
139,961,269,2
139,964,1845,1
139,980,4362,1
140,28,279,1
140,113,226,1
140,121,211,1
140,170,4121,1
140,201,1970,1
140,254,9366,1
140,336,9023,1
140,382,9301,1
140,427,7375,1
140,441,7605,1
140,454,6086,1
140,477,3748,1
140,525,9347,1
140,552,2915,1
140,593,5517,1
140,611,3942,1
140,669,1673,1
140,673,8437,1
140,758,4054,1
140,809,9361,1
140,845,3880,1
140,945,6287,1
140,949,8497,1
140,952,5501,1
140,956,1827,1
140,956,359,2
140,984,9681,1
140,987,3860,1
141,86,1274,1
141,88,7378,1
141,158,9388,1
141,229,2907,1
141,251,2392,1
141,274,6854,1
141,299,3730,1
141,305,3934,1
141,363,3701,1
141,383,9731,1
141,385,2013,1
141,385,392,2
141,424,4953,1
141,443,1690,1
141,497,2241,1
141,524,5967,1
141,579,3190,1
141,589,9930,1
141,605,7825,1
141,633,6097,1
141,751,4378,1
141,754,5786,1
141,754,3813,2
141,819,7587,1
141,953,1748,1
141,969,9111,1
141,969,385,2
142,2,8904,1
142,25,9712,1
142,32,1943,1
142,61,4347,1
142,61,196,2
142,73,3041,1
142,115,6155,1
142,178,1578,1
142,198,2296,1
142,200,5312,1
142,316,7061,1
142,359,8821,1
142,363,5219,1
142,416,8071,1
142,416,390,2
142,492,7500,1
142,680,3248,1
142,708,9832,1
142,768,4840,1
142,793,8488,1
142,800,5121,1
142,810,2184,1
142,892,4440,1
142,970,7199,1
142,987,5288,1
142,989,2932,1
142,989,233,2
143,80,7726,1
143,86,2456,1
143,86,236,2
143,117,6853,1
143,149,2056,1
143,149,189,2
143,220,836,1
143,220,497,2
143,220,569,3
143,220,487,4
143,324,6115,1
143,324,288,2
143,343,2938,1
143,397,9338,1
143,398,8499,1
143,398,263,2
143,414,4035,1
143,425,3273,1
143,450,714,1
143,454,9834,1
143,464,1692,1
143,464,606,2
143,464,643,3
143,483,3867,1
143,483,361,2
143,564,259,1
143,589,9562,1
143,628,7423,1
143,704,9456,1
143,760,5239,1
143,779,2193,1
143,883,1467,1
143,883,483,2
143,952,994,1
143,961,5415,1
143,980,3659,1
143,980,560,2
143,989,4699,1
144,20,5563,1
144,23,3665,1
144,37,772,1
144,60,4809,1
144,102,3198,1
144,187,1266,1
144,216,6637,1
144,223,1638,1
144,305,9994,1
144,309,4399,1
144,322,8798,1
144,327,9245,1
144,343,476,1
144,381,108,1
144,398,7578,1
144,416,4961,1
144,418,7003,1
144,459,9742,1
144,469,3344,1
144,486,486,1
144,498,2914,1
144,520,4660,1
144,520,373,2
144,529,1524,1
144,536,5230,1
144,587,3199,1
144,588,4714,1
144,630,6206,1
144,652,7536,1
144,659,9257,1
144,659,438,2
144,665,2863,1
144,680,6582,1
144,682,2777,1
144,699,5385,1
144,714,4237,1
144,721,336,1
144,836,1411,1
144,836,571,2
144,849,664,1
144,859,677,1
144,859,277,2
144,863,2097,1
144,876,8764,1
144,879,2831,1
144,907,5673,1
144,907,3165,2
144,921,8518,1
144,940,4496,1
144,940,529,2
144,960,2300,1
145,26,4041,1
145,41,8601,1
145,76,522,1
145,131,3274,1
145,169,5516,1
145,173,2044,1
145,187,7618,1
145,228,2241,1
145,250,9125,1
145,313,8802,1
145,347,9174,1
145,359,2338,1
145,416,262,1
145,484,8937,1
145,487,628,1
145,500,8657,1
145,569,6822,1
145,686,6996,1
145,719,4235,1
145,742,4873,1
145,752,7746,1
145,781,9872,1
145,838,7801,1
145,868,945,1
145,873,100,1
145,911,6289,1
146,54,3544,1
146,75,9289,1
146,119,9488,1
146,144,3820,1
146,165,3087,1
146,193,7668,1
146,193,456,2
146,218,7232,1
146,231,8355,1
146,262,1634,1
146,262,498,2
146,264,1757,1
146,330,8979,1
146,389,6143,1
146,406,9487,1
146,476,96,1
146,527,1584,1
146,737,8676,1
146,923,5650,1
146,939,4860,1
146,957,4921,1
146,998,9436,1
147,52,3082,1
147,57,164,1
147,66,292,1
147,110,2746,1
147,114,5340,1
147,118,5911,1
147,126,5519,1
147,126,505,2
147,130,1595,1
147,130,410,2
147,130,132,3
147,130,403,4
147,132,3871,1
147,170,5021,1
147,170,563,2
147,180,515,1
147,233,4876,1
147,301,1366,1
147,341,2793,1
147,341,430,2
147,341,183,3
147,445,939,1
147,471,1989,1
147,532,5913,1
147,583,3927,1
147,583,346,2
147,583,232,3
147,594,9631,1
147,596,9251,1
147,619,8507,1
147,621,6645,1
147,621,1927,2
147,695,6338,1
147,739,3092,1
147,765,6606,1
147,774,9989,1
147,780,7489,1
147,780,584,2
147,808,8849,1
147,833,2196,1
147,896,5348,1
147,935,5028,1
148,95,7103,1
148,95,184,2
148,175,8665,1
148,243,894,1
148,243,103,2
148,265,3514,1
148,282,6696,1
148,286,5684,1
148,381,8317,1
148,381,449,2
148,381,248,3
148,403,5224,1
148,403,443,2
148,477,1027,1
148,501,5131,1
148,544,7147,1
148,572,559,1
148,572,646,2
148,658,4809,1
148,662,2986,1
148,667,4793,1
148,668,6394,1
148,714,8898,1
148,715,4274,1
148,720,9346,1
148,762,879,1
148,794,7097,1
148,821,2239,1
148,828,7970,1
148,831,9429,1
148,831,333,2
148,833,9286,1
148,836,2748,1
148,855,7626,1
148,855,494,2
148,855,174,3
148,869,2903,1
148,870,7413,1
148,905,150,1
148,986,8926,1
148,995,2105,1
148,999,8232,1
149,6,6092,1
149,80,1582,1
149,115,980,1
149,147,6778,1
149,179,1345,1
149,179,577,2
149,179,7453,3
149,206,5036,1
149,225,5360,1
149,258,4021,1
149,261,2386,1
149,302,5573,1
149,319,7032,1
149,319,460,2
149,319,552,3
149,349,1666,1
149,445,8037,1
149,548,9575,1
149,578,356,1
149,638,4418,1
149,669,8215,1
149,680,1793,1
149,687,8911,1
149,707,556,1
149,711,5540,1
149,733,7285,1
149,767,5223,1
149,808,426,1
149,897,904,1
149,897,257,2
149,976,1405,1
149,986,3207,1
150,58,8157,1
150,86,8298,1
150,132,8718,1
150,132,305,2
150,141,5607,1
150,268,7719,1
150,292,8268,1
150,298,7644,1
150,304,5624,1
150,307,4210,1
150,307,594,2
150,387,6389,1
150,435,3810,1
150,446,8774,1
150,501,5807,1
150,593,2899,1
150,647,8558,1
150,647,309,2
150,669,9978,1
150,671,2394,1
150,694,1593,1
150,716,3121,1
150,732,569,1
150,771,9058,1
150,914,6593,1
150,959,9991,1
151,33,6365,1
151,38,4159,1
151,38,494,2
151,43,5324,1
151,43,264,2
151,89,2227,1
151,107,6093,1
151,129,4305,1
151,163,8443,1
151,174,1357,1
151,192,4827,1
151,224,8407,1
151,250,9469,1
151,291,2731,1
151,328,3355,1
151,328,5933,2
151,437,5879,1
151,446,8606,1
151,466,5011,1
151,471,3037,1
151,471,408,2
151,516,5056,1
151,545,9929,1
151,583,3450,1
151,664,2278,1
151,716,2077,1
151,717,4241,1
151,820,6922,1
151,833,2365,1
151,838,4534,1
151,838,396,2
151,867,194,1
151,869,9619,1
151,917,7879,1
151,948,7697,1
151,961,7380,1
151,970,3031,1
151,990,8350,1
152,62,5635,1
152,94,6353,1
152,163,430,1
152,163,509,2
152,197,3403,1
152,263,5118,1
152,278,4652,1
152,319,1319,1
152,363,1550,1
152,379,6639,1
152,380,2834,1
152,401,9254,1
152,431,232,1
152,436,8861,1
152,464,8336,1
152,473,4120,1
152,490,9184,1
152,504,8811,1
152,550,2616,1
152,559,2339,1
152,559,434,2
152,639,6301,1
152,643,3070,1
152,643,266,2
152,706,7824,1
152,745,1406,1
152,745,178,2
152,801,8772,1
152,898,4910,1
152,905,9753,1
152,962,6226,1
153,13,2137,1
153,28,9754,1
153,41,3047,1
153,127,84,1
153,127,143,2
153,162,5007,1
153,172,7621,1
153,211,9579,1
153,236,252,1
153,239,5029,1
153,266,4323,1
153,276,5327,1
153,366,3165,1
153,386,3801,1
153,390,2870,1
153,390,207,2
153,391,3783,1
153,398,5459,1
153,408,9564,1
153,453,7577,1
153,477,3195,1
153,480,1363,1
153,486,1727,1
153,499,6896,1
153,513,3313,1
153,549,5107,1
153,551,9492,1
153,563,4948,1
153,600,8344,1
153,612,8920,1
153,614,6966,1
153,695,2630,1
153,721,656,1
153,760,3794,1
153,808,8897,1
153,869,3862,1
153,886,4440,1
153,910,7047,1
153,950,6871,1
154,18,5335,1
154,174,9053,1
154,194,1169,1
154,316,1587,1
154,325,5525,1
154,333,9603,1
154,410,800,1
154,450,1538,1
154,519,3665,1
154,543,4143,1
154,553,2157,1
154,553,382,2
154,617,8093,1
154,677,8770,1
154,757,6264,1
154,769,5611,1
154,809,7607,1
154,873,2010,1
154,930,3609,1
154,939,5846,1
155,55,7516,1
155,71,9347,1
155,89,3907,1
155,90,4831,1
155,97,2725,1
155,139,1350,1
155,157,9353,1
155,171,5961,1
155,213,3306,1
155,213,349,2
155,359,4034,1
155,359,386,2
155,469,9943,1
155,471,2727,1
155,483,9440,1
155,483,389,2
155,489,7479,1
155,517,1060,1
155,518,7051,1
155,579,4564,1
155,599,9320,1
155,603,4212,1
155,703,3992,1
155,736,3674,1
155,762,6197,1
155,808,9826,1
155,839,4699,1
155,845,3587,1
155,895,9426,1
156,5,2035,1
156,40,644,1
156,85,6219,1
156,141,5198,1
156,146,6930,1
156,193,576,1
156,193,599,2
156,200,3338,1
156,274,3637,1
156,278,9441,1
156,278,226,2
156,296,9541,1
156,332,1309,1
156,341,9607,1
156,358,3153,1
156,562,2454,1
156,651,1402,1
156,686,6918,1
156,721,8047,1
156,759,8798,1
156,761,4519,1
156,868,8448,1
156,981,9774,1
156,986,1440,1
157,30,6949,1
157,95,2060,1
157,195,4590,1
157,207,9717,1
157,213,4245,1
157,280,4787,1
157,284,8375,1
157,284,512,2
157,299,1355,1
157,307,3936,1
157,351,7819,1
157,357,425,1
157,390,1748,1
157,416,6517,1
157,504,3715,1
157,504,1857,2
157,533,7471,1
157,543,3406,1
157,590,7253,1
157,604,7873,1
157,615,4240,1
157,617,3555,1
157,619,2726,1
157,640,380,1
157,781,3726,1
157,803,7652,1
157,814,4313,1
157,858,4127,1
157,901,7713,1
157,907,1566,1
157,907,401,2
157,917,6434,1
157,930,6944,1
158,28,9141,1
158,93,4626,1
158,103,8726,1
158,103,336,2
158,137,8248,1
158,144,2175,1
158,144,238,2
158,144,284,3
158,147,2363,1
158,177,5200,1
158,179,1829,1
158,259,3979,1
158,265,2927,1
158,274,9600,1
158,277,7592,1
158,281,6889,1
158,285,1880,1
158,348,8553,1
158,388,235,1
158,400,7546,1
158,419,3662,1
158,438,6860,1
158,455,7800,1
158,458,3087,1
158,458,409,2
158,461,1527,1
158,486,9274,1
158,506,9746,1
158,508,8368,1
158,508,465,2
158,531,4986,1
158,603,3217,1
158,626,7886,1
158,626,297,2
158,643,7718,1
158,690,1192,1
158,832,3058,1
158,864,4579,1
158,884,7702,1
158,887,5529,1
158,887,439,2
158,889,3127,1
158,977,3038,1
159,5,2587,1
159,5,221,2
159,5,1290,3
159,35,340,1
159,37,7704,1
159,68,2915,1
159,107,2645,1
159,107,540,2
159,153,9949,1
159,304,6931,1
159,304,501,2
159,330,1706,1
159,353,9763,1
159,355,1522,1
159,391,565,1
159,391,599,2
159,476,6025,1
159,476,480,2
159,521,629,1
159,521,1724,2
159,649,5841,1
159,649,318,2
159,678,8026,1
159,678,276,2
159,678,365,3
159,728,6189,1
159,758,4548,1
159,801,552,1
159,847,3300,1
159,855,2801,1
159,941,9246,1
159,980,8324,1
159,995,2770,1
160,1,618,1
160,63,4992,1
160,122,7586,1
160,122,419,2
160,126,2081,1
160,126,2619,2
160,211,3032,1
160,213,3695,1
160,220,1947,1
160,245,8831,1
160,245,310,2
160,318,1108,1
160,333,3159,1
160,333,192,2
160,347,8689,1
160,370,3975,1
160,370,372,2
160,370,357,3
160,382,2942,1
160,410,8339,1
160,428,7154,1
160,479,6883,1
160,556,922,1
160,572,9085,1
160,572,519,2
160,637,413,1
160,680,526,1
160,680,281,2
160,716,2051,1
160,716,535,2
160,720,1695,1
160,722,1380,1
160,753,4508,1
160,796,644,1
160,829,3335,1
160,855,4168,1
160,919,7172,1
160,934,6591,1
160,942,4579,1
160,955,621,1
161,34,4678,1
161,86,1401,1
161,96,5014,1
161,125,5072,1
161,135,2318,1
161,166,2281,1
161,268,2111,1
161,269,6181,1
161,308,8178,1
161,322,9882,1
161,336,9323,1
161,366,6699,1
161,495,5604,1
161,544,218,1
161,567,7198,1
161,571,1245,1
161,571,181,2
161,591,2847,1
161,621,9611,1
161,630,8315,1
161,720,6696,1
161,720,378,2
161,725,2994,1
161,841,3140,1
161,940,8521,1
161,944,2001,1
161,983,6061,1
161,995,1065,1
162,3,8296,1
162,66,6549,1
162,66,304,2
162,81,5685,1
162,165,3373,1
162,177,1200,1
162,183,882,1
162,212,8019,1
162,231,7135,1
162,260,9760,1
162,279,6371,1
162,306,6712,1
162,317,9559,1
162,373,2405,1
162,439,3885,1
162,456,1004,1
162,492,8517,1
162,575,9171,1
162,589,1220,1
162,599,182,1
162,615,1227,1
162,666,8909,1
162,673,7167,1
162,726,2698,1
162,747,5763,1
162,748,6677,1
162,800,1288,1
162,829,2825,1
162,913,6040,1
162,913,634,2
162,933,1297,1
162,942,4541,1
162,967,1846,1
162,967,100,2
162,967,6615,3
162,968,2998,1
162,996,9579,1
163,17,9099,1
163,17,158,2
163,17,159,3
163,37,9175,1
163,91,8825,1
163,112,2318,1
163,155,3846,1
163,272,3096,1
163,272,536,2
163,281,9679,1
163,284,2507,1
163,328,7785,1
163,334,3058,1
163,495,1452,1
163,495,473,2
163,528,6497,1
163,632,3923,1
163,662,8734,1
163,779,9556,1
163,789,1802,1
163,789,404,2
163,978,2723,1
164,27,9271,1
164,27,674,2
164,83,4226,1
164,88,3005,1
164,139,3729,1
164,166,1193,1
164,187,8837,1
164,297,7046,1
164,343,1914,1
164,343,383,2
164,388,9360,1
164,398,7279,1
164,405,4046,1
164,405,227,2
164,405,289,3
164,540,696,1
164,561,1420,1
164,589,8394,1
164,606,8957,1
164,611,4047,1
164,613,8231,1
164,632,9647,1
164,736,3171,1
164,736,606,2
