"slurm_task_id","trial_id","relative_update","cross_counter","cross_counter_str","first_cross_update"
145,173,2044,1,"First",NA
145,228,2241,1,"First",NA
145,359,2338,1,"First",NA
145,416,262,1,"First",NA
145,487,628,1,"First",NA
145,719,4235,1,"First",NA
145,742,4873,1,"First",NA
145,868,945,1,"First",NA
145,873,100,1,"First",NA
146,54,3544,1,"First",NA
146,144,3820,1,"First",NA
146,165,3087,1,"First",NA
146,262,1634,1,"First",NA
146,264,1757,1,"First",NA
146,476,96,1,"First",NA
146,527,1584,1,"First",NA
146,939,4860,1,"First",NA
146,957,4921,1,"First",NA
147,52,3082,1,"First",NA
147,57,164,1,"First",NA
147,66,292,1,"First",NA
147,110,2746,1,"First",NA
147,130,1595,1,"First",NA
147,132,3871,1,"First",NA
147,180,515,1,"First",NA
147,233,4876,1,"First",NA
147,301,1366,1,"First",NA
147,341,2793,1,"First",NA
147,445,939,1,"First",NA
147,471,1989,1,"First",NA
147,583,3927,1,"First",NA
147,739,3092,1,"First",NA
147,833,2196,1,"First",NA
148,243,894,1,"First",NA
148,265,3514,1,"First",NA
148,477,1027,1,"First",NA
148,572,559,1,"First",NA
148,658,4809,1,"First",NA
148,662,2986,1,"First",NA
148,667,4793,1,"First",NA
148,715,4274,1,"First",NA
148,762,879,1,"First",NA
148,821,2239,1,"First",NA
148,836,2748,1,"First",NA
148,869,2903,1,"First",NA
148,905,150,1,"First",NA
148,995,2105,1,"First",NA
149,80,1582,1,"First",NA
149,115,980,1,"First",NA
149,179,1345,1,"First",NA
149,258,4021,1,"First",NA
149,261,2386,1,"First",NA
149,349,1666,1,"First",NA
149,578,356,1,"First",NA
149,638,4418,1,"First",NA
149,680,1793,1,"First",NA
149,707,556,1,"First",NA
149,808,426,1,"First",NA
149,897,904,1,"First",NA
149,976,1405,1,"First",NA
149,986,3207,1,"First",NA
150,307,4210,1,"First",NA
150,435,3810,1,"First",NA
150,593,2899,1,"First",NA
150,671,2394,1,"First",NA
150,694,1593,1,"First",NA
150,716,3121,1,"First",NA
150,732,569,1,"First",NA
151,38,4159,1,"First",NA
151,89,2227,1,"First",NA
151,129,4305,1,"First",NA
151,174,1357,1,"First",NA
151,192,4827,1,"First",NA
151,291,2731,1,"First",NA
151,328,3355,1,"First",NA
151,471,3037,1,"First",NA
151,583,3450,1,"First",NA
151,664,2278,1,"First",NA
151,716,2077,1,"First",NA
151,717,4241,1,"First",NA
151,833,2365,1,"First",NA
151,838,4534,1,"First",NA
151,867,194,1,"First",NA
151,970,3031,1,"First",NA
152,163,430,1,"First",NA
152,197,3403,1,"First",NA
152,278,4652,1,"First",NA
152,319,1319,1,"First",NA
152,363,1550,1,"First",NA
152,380,2834,1,"First",NA
152,431,232,1,"First",NA
152,473,4120,1,"First",NA
152,550,2616,1,"First",NA
152,559,2339,1,"First",NA
152,643,3070,1,"First",NA
152,745,1406,1,"First",NA
152,898,4910,1,"First",NA
153,13,2137,1,"First",NA
153,41,3047,1,"First",NA
153,127,84,1,"First",NA
153,236,252,1,"First",NA
153,266,4323,1,"First",NA
153,366,3165,1,"First",NA
153,386,3801,1,"First",NA
153,390,2870,1,"First",NA
153,391,3783,1,"First",NA
153,477,3195,1,"First",NA
153,480,1363,1,"First",NA
153,486,1727,1,"First",NA
153,513,3313,1,"First",NA
153,563,4948,1,"First",NA
153,695,2630,1,"First",NA
153,721,656,1,"First",NA
153,760,3794,1,"First",NA
153,869,3862,1,"First",NA
153,886,4440,1,"First",NA
154,194,1169,1,"First",NA
154,316,1587,1,"First",NA
154,410,800,1,"First",NA
154,450,1538,1,"First",NA
154,519,3665,1,"First",NA
154,543,4143,1,"First",NA
154,553,2157,1,"First",NA
154,873,2010,1,"First",NA
154,930,3609,1,"First",NA
155,89,3907,1,"First",NA
155,90,4831,1,"First",NA
155,97,2725,1,"First",NA
155,139,1350,1,"First",NA
155,213,3306,1,"First",NA
155,359,4034,1,"First",NA
155,471,2727,1,"First",NA
155,517,1060,1,"First",NA
155,579,4564,1,"First",NA
155,603,4212,1,"First",NA
155,703,3992,1,"First",NA
155,736,3674,1,"First",NA
155,839,4699,1,"First",NA
155,845,3587,1,"First",NA
156,5,2035,1,"First",NA
156,40,644,1,"First",NA
156,193,576,1,"First",NA
156,200,3338,1,"First",NA
156,274,3637,1,"First",NA
156,332,1309,1,"First",NA
156,358,3153,1,"First",NA
156,562,2454,1,"First",NA
156,651,1402,1,"First",NA
156,761,4519,1,"First",NA
156,986,1440,1,"First",NA
157,95,2060,1,"First",NA
157,195,4590,1,"First",NA
157,213,4245,1,"First",NA
157,280,4787,1,"First",NA
157,299,1355,1,"First",NA
157,307,3936,1,"First",NA
157,357,425,1,"First",NA
157,390,1748,1,"First",NA
157,504,3715,1,"First",NA
157,543,3406,1,"First",NA
157,615,4240,1,"First",NA
157,617,3555,1,"First",NA
157,619,2726,1,"First",NA
157,640,380,1,"First",NA
157,781,3726,1,"First",NA
157,814,4313,1,"First",NA
157,858,4127,1,"First",NA
157,907,1566,1,"First",NA
158,93,4626,1,"First",NA
158,144,2175,1,"First",NA
158,147,2363,1,"First",NA
158,179,1829,1,"First",NA
158,259,3979,1,"First",NA
158,265,2927,1,"First",NA
158,285,1880,1,"First",NA
158,388,235,1,"First",NA
158,419,3662,1,"First",NA
158,458,3087,1,"First",NA
158,461,1527,1,"First",NA
158,531,4986,1,"First",NA
158,603,3217,1,"First",NA
158,690,1192,1,"First",NA
158,832,3058,1,"First",NA
158,864,4579,1,"First",NA
158,889,3127,1,"First",NA
158,977,3038,1,"First",NA
159,5,2587,1,"First",NA
159,35,340,1,"First",NA
159,68,2915,1,"First",NA
159,107,2645,1,"First",NA
159,330,1706,1,"First",NA
159,355,1522,1,"First",NA
159,391,565,1,"First",NA
159,521,629,1,"First",NA
159,758,4548,1,"First",NA
159,801,552,1,"First",NA
159,847,3300,1,"First",NA
159,855,2801,1,"First",NA
159,995,2770,1,"First",NA
160,1,618,1,"First",NA
160,63,4992,1,"First",NA
160,126,2081,1,"First",NA
160,211,3032,1,"First",NA
160,213,3695,1,"First",NA
160,220,1947,1,"First",NA
160,318,1108,1,"First",NA
160,333,3159,1,"First",NA
160,370,3975,1,"First",NA
160,382,2942,1,"First",NA
160,556,922,1,"First",NA
160,637,413,1,"First",NA
160,680,526,1,"First",NA
160,716,2051,1,"First",NA
160,720,1695,1,"First",NA
160,722,1380,1,"First",NA
160,753,4508,1,"First",NA
160,796,644,1,"First",NA
160,829,3335,1,"First",NA
160,855,4168,1,"First",NA
160,942,4579,1,"First",NA
160,955,621,1,"First",NA
161,34,4678,1,"First",NA
161,86,1401,1,"First",NA
161,135,2318,1,"First",NA
161,166,2281,1,"First",NA
161,268,2111,1,"First",NA
161,544,218,1,"First",NA
161,571,1245,1,"First",NA
161,591,2847,1,"First",NA
161,725,2994,1,"First",NA
161,841,3140,1,"First",NA
161,944,2001,1,"First",NA
161,995,1065,1,"First",NA
162,165,3373,1,"First",NA
162,177,1200,1,"First",NA
162,183,882,1,"First",NA
162,373,2405,1,"First",NA
162,439,3885,1,"First",NA
162,456,1004,1,"First",NA
162,589,1220,1,"First",NA
162,599,182,1,"First",NA
162,615,1227,1,"First",NA
162,726,2698,1,"First",NA
162,800,1288,1,"First",NA
162,829,2825,1,"First",NA
162,933,1297,1,"First",NA
162,942,4541,1,"First",NA
162,967,1846,1,"First",NA
162,968,2998,1,"First",NA
163,112,2318,1,"First",NA
163,155,3846,1,"First",NA
163,272,3096,1,"First",NA
163,284,2507,1,"First",NA
163,334,3058,1,"First",NA
163,495,1452,1,"First",NA
163,632,3923,1,"First",NA
163,789,1802,1,"First",NA
163,978,2723,1,"First",NA
164,83,4226,1,"First",NA
164,88,3005,1,"First",NA
164,139,3729,1,"First",NA
164,166,1193,1,"First",NA
164,343,1914,1,"First",NA
164,405,4046,1,"First",NA
164,540,696,1,"First",NA
164,561,1420,1,"First",NA
164,611,4047,1,"First",NA
164,736,3171,1,"First",NA
164,764,507,1,"First",NA
164,831,2445,1,"First",NA
164,903,4367,1,"First",NA
165,25,295,1,"First",NA
165,46,2711,1,"First",NA
165,64,1926,1,"First",NA
165,335,380,1,"First",NA
165,389,611,1,"First",NA
165,472,476,1,"First",NA
165,579,3909,1,"First",NA
165,853,1445,1,"First",NA
165,882,4962,1,"First",NA
165,886,3102,1,"First",NA
165,943,257,1,"First",NA
165,1000,1796,1,"First",NA
166,6,4150,1,"First",NA
166,247,547,1,"First",NA
166,270,3925,1,"First",NA
166,334,4752,1,"First",NA
166,444,1356,1,"First",NA
166,491,4547,1,"First",NA
166,562,545,1,"First",NA
166,638,4042,1,"First",NA
166,669,3395,1,"First",NA
166,958,3277,1,"First",NA
167,41,3172,1,"First",NA
167,68,1659,1,"First",NA
167,200,2211,1,"First",NA
167,233,3610,1,"First",NA
167,259,4620,1,"First",NA
167,549,1746,1,"First",NA
167,675,3368,1,"First",NA
167,712,1786,1,"First",NA
167,741,4497,1,"First",NA
167,768,1201,1,"First",NA
167,943,2969,1,"First",NA
168,29,4273,1,"First",NA
168,245,1755,1,"First",NA
168,259,494,1,"First",NA
168,409,3419,1,"First",NA
168,436,4757,1,"First",NA
168,448,2745,1,"First",NA
168,497,1053,1,"First",NA
168,501,2256,1,"First",NA
168,626,492,1,"First",NA
168,792,1932,1,"First",NA
168,808,1982,1,"First",NA
168,864,4677,1,"First",NA
168,955,690,1,"First",NA
169,58,1329,1,"First",NA
169,134,3396,1,"First",NA
169,240,2545,1,"First",NA
169,307,3228,1,"First",NA
169,327,1864,1,"First",NA
169,447,2319,1,"First",NA
169,558,820,1,"First",NA
169,610,3418,1,"First",NA
169,688,631,1,"First",NA
169,693,2983,1,"First",NA
169,722,4778,1,"First",NA
169,805,1748,1,"First",NA
169,819,1327,1,"First",NA
169,879,4125,1,"First",NA
170,108,2408,1,"First",NA
170,109,835,1,"First",NA
170,197,4150,1,"First",NA
170,214,1715,1,"First",NA
170,388,3828,1,"First",NA
170,416,1512,1,"First",NA
170,466,4414,1,"First",NA
170,554,4439,1,"First",NA
170,561,425,1,"First",NA
170,655,1426,1,"First",NA
170,788,1365,1,"First",NA
170,805,2804,1,"First",NA
170,975,2396,1,"First",NA
171,12,1553,1,"First",NA
171,18,1229,1,"First",NA
171,102,1603,1,"First",NA
171,142,2731,1,"First",NA
171,187,2905,1,"First",NA
171,341,4043,1,"First",NA
171,376,148,1,"First",NA
171,377,850,1,"First",NA
171,387,1702,1,"First",NA
171,440,2374,1,"First",NA
171,640,1505,1,"First",NA
171,648,2405,1,"First",NA
171,713,2762,1,"First",NA
171,826,1149,1,"First",NA
171,852,165,1,"First",NA
172,76,1625,1,"First",NA
172,144,398,1,"First",NA
172,224,4011,1,"First",NA
172,546,1445,1,"First",NA
172,766,1898,1,"First",NA
172,839,2156,1,"First",NA
172,893,783,1,"First",NA
173,37,2967,1,"First",NA
173,104,3799,1,"First",NA
173,106,500,1,"First",NA
173,109,4810,1,"First",NA
173,199,2867,1,"First",NA
173,233,1883,1,"First",NA
173,283,1923,1,"First",NA
173,339,2974,1,"First",NA
173,445,3443,1,"First",NA
173,512,4320,1,"First",NA
173,652,4967,1,"First",NA
173,698,3898,1,"First",NA
173,795,678,1,"First",NA
173,799,3187,1,"First",NA
173,942,938,1,"First",NA
173,951,1522,1,"First",NA
174,32,2578,1,"First",NA
174,76,4747,1,"First",NA
174,87,4535,1,"First",NA
174,327,1116,1,"First",NA
174,588,1940,1,"First",NA
174,669,3027,1,"First",NA
174,747,4350,1,"First",NA
174,776,1654,1,"First",NA
174,847,2453,1,"First",NA
174,977,989,1,"First",NA
175,63,1386,1,"First",NA
175,174,1879,1,"First",NA
175,235,1077,1,"First",NA
175,247,1741,1,"First",NA
175,311,2370,1,"First",NA
175,383,4513,1,"First",NA
175,461,1805,1,"First",NA
175,469,1330,1,"First",NA
175,494,1986,1,"First",NA
175,595,4250,1,"First",NA
175,681,3745,1,"First",NA
175,719,1405,1,"First",NA
175,750,4655,1,"First",NA
175,806,3878,1,"First",NA
175,816,2902,1,"First",NA
175,911,4405,1,"First",NA
175,935,2997,1,"First",NA
176,10,3580,1,"First",NA
176,45,1103,1,"First",NA
176,88,1965,1,"First",NA
176,149,2048,1,"First",NA
176,190,1348,1,"First",NA
176,379,2542,1,"First",NA
176,443,377,1,"First",NA
176,444,4715,1,"First",NA
176,569,1194,1,"First",NA
176,847,1989,1,"First",NA
176,854,3779,1,"First",NA
176,874,502,1,"First",NA
177,127,1542,1,"First",NA
177,264,3554,1,"First",NA
177,299,1116,1,"First",NA
177,396,784,1,"First",NA
177,517,1268,1,"First",NA
177,620,3550,1,"First",NA
177,723,927,1,"First",NA
177,792,3447,1,"First",NA
177,838,2063,1,"First",NA
177,842,3347,1,"First",NA
177,848,4407,1,"First",NA
177,850,4640,1,"First",NA
177,920,4833,1,"First",NA
177,951,4538,1,"First",NA
178,93,1815,1,"First",NA
178,160,1452,1,"First",NA
178,338,4940,1,"First",NA
178,365,2256,1,"First",NA
178,757,1983,1,"First",NA
178,933,4985,1,"First",NA
178,972,478,1,"First",NA
179,50,2656,1,"First",NA
179,154,4162,1,"First",NA
179,335,2171,1,"First",NA
179,393,2956,1,"First",NA
179,420,1517,1,"First",NA
179,527,4210,1,"First",NA
179,645,4076,1,"First",NA
179,698,4878,1,"First",NA
179,771,391,1,"First",NA
180,3,3819,1,"First",NA
180,62,1750,1,"First",NA
180,485,4574,1,"First",NA
180,512,3920,1,"First",NA
180,533,1549,1,"First",NA
180,620,1729,1,"First",NA
180,622,1534,1,"First",NA
180,709,3642,1,"First",NA
180,720,2827,1,"First",NA
180,845,3065,1,"First",NA
180,973,1277,1,"First",NA
181,56,4598,1,"First",NA
181,162,4223,1,"First",NA
181,372,1675,1,"First",NA
181,612,4248,1,"First",NA
181,621,1334,1,"First",NA
181,644,1205,1,"First",NA
181,865,4378,1,"First",NA
181,979,4696,1,"First",NA
182,132,4891,1,"First",NA
182,150,540,1,"First",NA
182,417,107,1,"First",NA
182,500,1240,1,"First",NA
182,603,3092,1,"First",NA
182,742,162,1,"First",NA
182,751,3993,1,"First",NA
182,772,1993,1,"First",NA
182,975,192,1,"First",NA
183,67,1602,1,"First",NA
183,168,1423,1,"First",NA
183,179,1458,1,"First",NA
183,200,681,1,"First",NA
183,274,4218,1,"First",NA
183,275,1369,1,"First",NA
183,359,1133,1,"First",NA
183,398,2980,1,"First",NA
183,490,868,1,"First",NA
183,496,723,1,"First",NA
183,525,282,1,"First",NA
183,548,4943,1,"First",NA
183,558,823,1,"First",NA
183,628,3253,1,"First",NA
183,630,3973,1,"First",NA
183,672,2857,1,"First",NA
183,754,4846,1,"First",NA
183,962,226,1,"First",NA
183,982,2099,1,"First",NA
184,73,828,1,"First",NA
184,89,482,1,"First",NA
184,251,573,1,"First",NA
184,296,2232,1,"First",NA
184,322,3708,1,"First",NA
184,342,266,1,"First",NA
184,375,4505,1,"First",NA
184,494,1296,1,"First",NA
184,497,967,1,"First",NA
184,536,2101,1,"First",NA
184,577,4842,1,"First",NA
184,637,3104,1,"First",NA
184,656,775,1,"First",NA
184,703,2756,1,"First",NA
184,906,1423,1,"First",NA
184,927,1489,1,"First",NA
184,944,4948,1,"First",NA
185,81,4984,1,"First",NA
185,88,2542,1,"First",NA
185,98,4624,1,"First",NA
185,234,3577,1,"First",NA
185,326,3416,1,"First",NA
185,485,3871,1,"First",NA
185,534,3569,1,"First",NA
185,588,1268,1,"First",NA
185,744,2620,1,"First",NA
185,918,4504,1,"First",NA
186,155,4944,1,"First",NA
186,179,3784,1,"First",NA
186,330,4123,1,"First",NA
186,437,1358,1,"First",NA
186,610,435,1,"First",NA
186,661,4377,1,"First",NA
186,669,3538,1,"First",NA
186,702,2534,1,"First",NA
186,733,3878,1,"First",NA
186,819,522,1,"First",NA
186,934,4497,1,"First",NA
187,48,1820,1,"First",NA
187,117,432,1,"First",NA
187,145,3778,1,"First",NA
187,148,961,1,"First",NA
187,165,2920,1,"First",NA
187,175,3106,1,"First",NA
187,263,3369,1,"First",NA
187,308,2073,1,"First",NA
187,440,2011,1,"First",NA
187,458,4274,1,"First",NA
187,556,2623,1,"First",NA
187,635,1263,1,"First",NA
187,772,1831,1,"First",NA
187,773,2667,1,"First",NA
187,807,3472,1,"First",NA
187,824,3207,1,"First",NA
187,957,490,1,"First",NA
187,980,3874,1,"First",NA
187,995,4755,1,"First",NA
188,133,2085,1,"First",NA
188,134,2222,1,"First",NA
188,157,2766,1,"First",NA
188,206,3603,1,"First",NA
188,227,4235,1,"First",NA
188,298,4421,1,"First",NA
188,302,1071,1,"First",NA
188,320,4326,1,"First",NA
188,382,4117,1,"First",NA
188,414,4760,1,"First",NA
188,570,2980,1,"First",NA
188,590,4203,1,"First",NA
188,714,931,1,"First",NA
188,799,182,1,"First",NA
188,867,2679,1,"First",NA
188,933,965,1,"First",NA
188,938,3002,1,"First",NA
189,80,4491,1,"First",NA
189,84,4610,1,"First",NA
189,112,4567,1,"First",NA
189,116,1536,1,"First",NA
189,334,4131,1,"First",NA
189,491,3829,1,"First",NA
189,539,2783,1,"First",NA
189,584,4406,1,"First",NA
189,696,2770,1,"First",NA
189,781,3701,1,"First",NA
189,856,1020,1,"First",NA
189,938,4448,1,"First",NA
189,1000,3484,1,"First",NA
190,14,3577,1,"First",NA
190,19,2334,1,"First",NA
190,36,2455,1,"First",NA
190,196,2807,1,"First",NA
190,207,447,1,"First",NA
190,238,3789,1,"First",NA
190,526,534,1,"First",NA
190,534,170,1,"First",NA
190,569,2326,1,"First",NA
190,673,413,1,"First",NA
190,694,4204,1,"First",NA
190,701,1734,1,"First",NA
190,724,1399,1,"First",NA
190,780,4314,1,"First",NA
190,848,3655,1,"First",NA
191,78,4971,1,"First",NA
191,170,639,1,"First",NA
191,228,2854,1,"First",NA
191,280,3942,1,"First",NA
191,367,3047,1,"First",NA
191,397,3413,1,"First",NA
191,425,2866,1,"First",NA
191,534,4655,1,"First",NA
191,578,4836,1,"First",NA
191,689,1074,1,"First",NA
191,956,1338,1,"First",NA
192,8,3240,1,"First",NA
192,18,4008,1,"First",NA
192,44,4729,1,"First",NA
192,270,1952,1,"First",NA
192,349,1098,1,"First",NA
192,467,1337,1,"First",NA
192,510,3622,1,"First",NA
192,526,2900,1,"First",NA
192,685,660,1,"First",NA
192,862,587,1,"First",NA
192,890,3314,1,"First",NA
192,933,3037,1,"First",NA
192,940,642,1,"First",NA
192,947,3507,1,"First",NA
192,997,3169,1,"First",NA
193,99,4464,1,"First",NA
193,209,4142,1,"First",NA
193,254,3765,1,"First",NA
193,272,4098,1,"First",NA
193,381,2737,1,"First",NA
193,471,4722,1,"First",NA
193,543,2260,1,"First",NA
193,616,3687,1,"First",NA
193,667,1740,1,"First",NA
193,723,1852,1,"First",NA
193,773,282,1,"First",NA
193,774,3583,1,"First",NA
193,782,4331,1,"First",NA
193,918,2362,1,"First",NA
193,932,496,1,"First",NA
194,76,2354,1,"First",NA
194,96,2719,1,"First",NA
194,162,883,1,"First",NA
194,174,2402,1,"First",NA
194,270,3296,1,"First",NA
194,314,1076,1,"First",NA
194,334,1970,1,"First",NA
194,434,614,1,"First",NA
194,669,1985,1,"First",NA
194,823,4347,1,"First",NA
194,872,1723,1,"First",NA
194,932,1264,1,"First",NA
194,983,2978,1,"First",NA
195,121,3145,1,"First",NA
195,136,2374,1,"First",NA
195,148,1922,1,"First",NA
195,221,264,1,"First",NA
195,256,3874,1,"First",NA
195,342,2497,1,"First",NA
195,445,4486,1,"First",NA
195,545,4351,1,"First",NA
195,609,2108,1,"First",NA
195,708,1711,1,"First",NA
195,769,3276,1,"First",NA
195,856,4105,1,"First",NA
195,868,72,1,"First",NA
195,970,4158,1,"First",NA
196,132,2171,1,"First",NA
196,200,4091,1,"First",NA
196,233,2216,1,"First",NA
196,267,3348,1,"First",NA
196,354,3879,1,"First",NA
196,373,2317,1,"First",NA
196,399,1354,1,"First",NA
196,461,1331,1,"First",NA
196,510,4878,1,"First",NA
196,708,1233,1,"First",NA
196,827,1733,1,"First",NA
196,863,734,1,"First",NA
196,879,2372,1,"First",NA
197,15,532,1,"First",NA
197,37,210,1,"First",NA
197,281,1624,1,"First",NA
197,358,612,1,"First",NA
197,402,2650,1,"First",NA
197,403,4632,1,"First",NA
197,493,4012,1,"First",NA
197,519,4017,1,"First",NA
197,536,329,1,"First",NA
197,749,1050,1,"First",NA
197,853,332,1,"First",NA
197,878,1586,1,"First",NA
197,997,789,1,"First",NA
198,111,4539,1,"First",NA
198,210,2732,1,"First",NA
198,233,2621,1,"First",NA
198,499,3476,1,"First",NA
198,542,2182,1,"First",NA
198,885,2504,1,"First",NA
198,919,3949,1,"First",NA
198,930,876,1,"First",NA
198,996,2753,1,"First",NA
199,54,3617,1,"First",NA
199,117,2822,1,"First",NA
199,136,2223,1,"First",NA
199,193,582,1,"First",NA
199,227,1139,1,"First",NA
199,243,3081,1,"First",NA
199,263,4007,1,"First",NA
199,306,361,1,"First",NA
199,327,1886,1,"First",NA
199,399,3282,1,"First",NA
199,416,1485,1,"First",NA
199,507,737,1,"First",NA
199,511,2360,1,"First",NA
199,528,3047,1,"First",NA
199,634,2427,1,"First",NA
199,685,2570,1,"First",NA
199,834,3346,1,"First",NA
199,957,3647,1,"First",NA
200,17,3964,1,"First",NA
200,172,2952,1,"First",NA
200,191,3509,1,"First",NA
200,215,2881,1,"First",NA
200,317,498,1,"First",NA
200,444,3766,1,"First",NA
200,447,2508,1,"First",NA
200,484,4552,1,"First",NA
200,595,2743,1,"First",NA
200,672,4915,1,"First",NA
200,738,1138,1,"First",NA
200,894,3467,1,"First",NA
201,87,233,1,"First",NA
201,130,3468,1,"First",NA
201,136,2127,1,"First",NA
201,176,3071,1,"First",NA
201,231,2280,1,"First",NA
201,277,1897,1,"First",NA
201,372,622,1,"First",NA
201,399,762,1,"First",NA
201,545,3732,1,"First",NA
201,609,1355,1,"First",NA
201,732,600,1,"First",NA
201,781,2845,1,"First",NA
201,840,1019,1,"First",NA
201,892,3846,1,"First",NA
202,156,2158,1,"First",NA
202,454,430,1,"First",NA
202,483,156,1,"First",NA
202,564,890,1,"First",NA
202,822,435,1,"First",NA
202,823,1575,1,"First",NA
202,916,3145,1,"First",NA
202,960,4772,1,"First",NA
203,9,2035,1,"First",NA
203,39,2080,1,"First",NA
203,189,1250,1,"First",NA
203,224,2894,1,"First",NA
203,290,1554,1,"First",NA
203,357,4700,1,"First",NA
203,390,4029,1,"First",NA
203,408,1713,1,"First",NA
203,539,296,1,"First",NA
203,581,2137,1,"First",NA
203,693,2788,1,"First",NA
203,793,2265,1,"First",NA
203,911,3762,1,"First",NA
203,924,721,1,"First",NA
203,961,3631,1,"First",NA
203,977,602,1,"First",NA
203,999,605,1,"First",NA
204,51,4597,1,"First",NA
204,75,893,1,"First",NA
204,102,169,1,"First",NA
204,154,4713,1,"First",NA
204,166,2563,1,"First",NA
204,173,459,1,"First",NA
204,215,3779,1,"First",NA
204,292,3614,1,"First",NA
204,365,2958,1,"First",NA
204,378,4771,1,"First",NA
204,443,4982,1,"First",NA
204,516,330,1,"First",NA
204,583,1358,1,"First",NA
204,623,3517,1,"First",NA
204,634,318,1,"First",NA
204,646,169,1,"First",NA
204,767,844,1,"First",NA
204,842,1511,1,"First",NA
204,868,2753,1,"First",NA
205,115,2183,1,"First",NA
205,214,3383,1,"First",NA
205,463,1351,1,"First",NA
205,684,1721,1,"First",NA
205,704,1576,1,"First",NA
205,720,1024,1,"First",NA
205,750,2017,1,"First",NA
205,765,1189,1,"First",NA
205,781,3941,1,"First",NA
205,870,3888,1,"First",NA
206,102,3514,1,"First",NA
206,157,870,1,"First",NA
206,178,2979,1,"First",NA
206,336,1505,1,"First",NA
206,484,4820,1,"First",NA
206,488,3113,1,"First",NA
206,614,2953,1,"First",NA
206,630,3516,1,"First",NA
206,655,3705,1,"First",NA
206,738,4285,1,"First",NA
206,827,3814,1,"First",NA
206,834,3867,1,"First",NA
206,931,4404,1,"First",NA
207,36,2038,1,"First",NA
207,79,4251,1,"First",NA
207,98,770,1,"First",NA
207,313,3767,1,"First",NA
207,314,3670,1,"First",NA
207,366,1476,1,"First",NA
207,389,4344,1,"First",NA
207,397,1566,1,"First",NA
207,426,823,1,"First",NA
207,442,3396,1,"First",NA
207,473,185,1,"First",NA
207,596,2242,1,"First",NA
207,604,2843,1,"First",NA
207,632,671,1,"First",NA
207,871,3979,1,"First",NA
207,907,3683,1,"First",NA
208,132,4041,1,"First",NA
208,201,2103,1,"First",NA
208,215,1509,1,"First",NA
208,278,1423,1,"First",NA
208,444,1547,1,"First",NA
208,481,3480,1,"First",NA
208,592,2535,1,"First",NA
208,742,4878,1,"First",NA
208,748,4605,1,"First",NA
208,757,3861,1,"First",NA
208,785,4518,1,"First",NA
208,909,4972,1,"First",NA
208,993,1088,1,"First",NA
209,153,374,1,"First",NA
209,204,2072,1,"First",NA
209,409,4811,1,"First",NA
209,559,4499,1,"First",NA
209,562,1575,1,"First",NA
209,705,1502,1,"First",NA
209,739,2490,1,"First",NA
209,857,4568,1,"First",NA
209,869,3453,1,"First",NA
210,14,2043,1,"First",NA
210,64,1541,1,"First",NA
210,77,4371,1,"First",NA
210,259,4630,1,"First",NA
210,320,202,1,"First",NA
210,444,2724,1,"First",NA
210,459,1164,1,"First",NA
210,667,3375,1,"First",NA
210,692,3454,1,"First",NA
210,714,1598,1,"First",NA
210,720,894,1,"First",NA
210,726,1600,1,"First",NA
210,762,4679,1,"First",NA
210,870,852,1,"First",NA
210,883,4079,1,"First",NA
210,981,1782,1,"First",NA
210,992,1269,1,"First",NA
211,42,644,1,"First",NA
211,201,4557,1,"First",NA
211,275,128,1,"First",NA
211,408,229,1,"First",NA
211,580,3864,1,"First",NA
211,598,1874,1,"First",NA
211,612,2264,1,"First",NA
211,647,2413,1,"First",NA
211,678,3886,1,"First",NA
211,708,3338,1,"First",NA
211,734,3759,1,"First",NA
211,824,3558,1,"First",NA
211,837,4712,1,"First",NA
211,853,2075,1,"First",NA
211,888,1591,1,"First",NA
211,899,4272,1,"First",NA
211,993,3595,1,"First",NA
212,41,536,1,"First",NA
212,132,3882,1,"First",NA
212,280,2156,1,"First",NA
212,349,976,1,"First",NA
212,366,3815,1,"First",NA
212,372,3374,1,"First",NA
212,625,2469,1,"First",NA
212,701,2188,1,"First",NA
212,823,1031,1,"First",NA
212,906,3916,1,"First",NA
212,968,4183,1,"First",NA
212,979,2956,1,"First",NA
212,993,2096,1,"First",NA
213,95,2012,1,"First",NA
213,154,293,1,"First",NA
213,178,1012,1,"First",NA
213,215,2950,1,"First",NA
213,285,4697,1,"First",NA
213,329,3948,1,"First",NA
213,351,1694,1,"First",NA
213,363,4038,1,"First",NA
213,554,880,1,"First",NA
213,569,2180,1,"First",NA
213,669,3070,1,"First",NA
213,854,2609,1,"First",NA
213,907,3407,1,"First",NA
213,908,3830,1,"First",NA
213,962,3929,1,"First",NA
213,997,2361,1,"First",NA
214,235,1056,1,"First",NA
214,517,2109,1,"First",NA
214,568,2507,1,"First",NA
214,672,858,1,"First",NA
214,734,3850,1,"First",NA
214,768,566,1,"First",NA
214,909,1790,1,"First",NA
214,928,4708,1,"First",NA
214,979,3002,1,"First",NA
215,276,502,1,"First",NA
215,396,2987,1,"First",NA
215,431,3815,1,"First",NA
215,518,2373,1,"First",NA
215,611,1405,1,"First",NA
215,781,2854,1,"First",NA
215,883,3903,1,"First",NA
215,922,2881,1,"First",NA
216,14,1438,1,"First",NA
216,64,699,1,"First",NA
216,113,2803,1,"First",NA
216,307,1264,1,"First",NA
216,423,2338,1,"First",NA
216,591,2804,1,"First",NA
216,880,3278,1,"First",NA
216,978,3161,1,"First",NA
217,3,4906,1,"First",NA
